name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Tosaa 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large,Medium,Small Plastic Snack Seal Sealing Bag...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41IrWG1SPFL._AC_UL320_.jpg,https://www.amazon.in/Tosaa-18-Pcs-Different-Multicolor/dp/B0BS68MMNN/ref=sr_1_33?qid=1679134467&s=kitchen&sr=1-33,3.9,82,₹59,₹99
Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Wq0mQNTLL._AC_UL320_.jpg,https://www.amazon.in/Bosch-TrueMixx-Pro-Grinder-Watt-MGM8842MIN/dp/B07MKMFKPG/ref=sr_1_34?qid=1679134467&s=kitchen&sr=1-34,4.4,"11,960","₹6,499","₹10,590"
"Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51qNhKjuFPL._AC_UL320_.jpg,https://www.amazon.in/Philips-GC181-Heavy-Weight-1000-Watt/dp/B01EY310UM/ref=sr_1_35?qid=1679134467&s=kitchen&sr=1-35,4.3,"15,997","₹1,349","₹1,545"
Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capici...,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/816iczzNG5L._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-KUBMART11450/dp/B08VGFX2B6/ref=sr_1_36?qid=1679134467&s=kitchen&sr=1-36,4.0,"3,740",₹161.50,₹199
Orpat HHB-100E WOB 250-Watt Hand Blender (White),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21OWOIM1wML._AC_UL320_.jpg,https://www.amazon.in/Orpat-HHB-100E-WOB-250-Watt-Blender/dp/B00A7PLVU6/ref=sr_1_37?qid=1679134467&s=kitchen&sr=1-37,4.2,"18,866",₹729,₹899
Orient Electric Fabrijoy 1000-Watt Dry Iron with American Heritage Non-Stick Sole Plate | Safety-Packed Electric Iron Pres...,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61gd5ZJZaVL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Fabrijoy-DIFJ10BP-1000-Watt/dp/B01MY839VW/ref=sr_1_38?qid=1679134467&s=kitchen&sr=1-38,4.2,"14,006",₹549,"₹1,090"
Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hrYgAgdGL._AC_UL320_.jpg,https://www.amazon.in/Prestige-PKGSS-Electric-Kettle-Stainless/dp/B00NW4UWN6/ref=sr_1_39?qid=1679134467&s=kitchen&sr=1-39,3.8,"16,348",₹799,"₹1,545"
Aptechdeals TDS Meter/Digital Tds Meter with Temperature And Water Quality Measurement For Ro Purifier (TDS),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/412heudHruL._AC_UL320_.jpg,https://www.amazon.in/Aptechdeals-Digital-Temperature-Measurement-Purifier/dp/B07Y66GYJF/ref=sr_1_43?qid=1679134467&s=kitchen&sr=1-43,4.1,"6,433",₹179,₹305
"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable j...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61BGNSBBwYL._AC_UL320_.jpg,https://www.amazon.in/Wonderchef-Nutri-Blend-Watts-Juicer-Grinder/dp/B00W56GLOQ/ref=sr_1_44?qid=1679134467&s=kitchen&sr=1-44,3.9,"26,915","₹2,699","₹5,000"
"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cookin...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51OYFH+NrFS._AC_UL320_.jpg,https://www.amazon.in/Health-Sense-Chef-Mate-Digital-Scale-KS33/dp/B013B2WGT6/ref=sr_1_45?qid=1679134467&s=kitchen&sr=1-45,4.3,"15,608","₹1,099","₹1,899"
USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61S+GSuRHkL._AC_UL320_.jpg,https://www.amazon.in/Usha-EI-1602-1000-Watt-Lightweight/dp/B008YW3CYM/ref=sr_1_46?qid=1679134467&s=kitchen&sr=1-46,4.1,"37,716",₹649,"₹1,290"
Prestige IRIS Plus 750 watt mixer grinder,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51HfqyUaHyL._AC_UL320_.jpg,https://www.amazon.in/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_47?qid=1679134467&s=kitchen&sr=1-47,3.8,"14,663","₹3,249","₹6,295"
"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant ...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51VvdjBgB5L._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stainless-boiling-Instant-Noodles/dp/B09Y5FZK9N/ref=sr_1_48?qid=1679134467&s=kitchen&sr=1-48,3.6,"1,669",₹799,"₹1,545"
HUL Pureit Germkill kit for Classic 14 L water purifier - 1250 L Capacity,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61MZ5sEJ+HL._AC_UL320_.jpg,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3GWW32/ref=sr_1_49?qid=1679134467&s=kitchen&sr=1-49,4.2,"15,454",,₹580
"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71SaXp5qZvL._AC_UL320_.jpg,https://www.amazon.in/StyleHouse-Remover-Woolen-Clothes-Electric/dp/B07NCKMXVZ/ref=sr_1_50?qid=1679134467&s=kitchen&sr=1-50,4.1,"4,986",₹405,₹999
"Prestige 1.5 Litre Kettle 1500-watts, Red",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/511wIb+y8BL._AC_UL320_.jpg,https://www.amazon.in/Prestige-1-5-Kettle-1500-watts-Red/dp/B07VNFP3C2/ref=sr_1_51?qid=1679134467&s=kitchen&sr=1-51,3.9,"33,077",₹679,"₹1,245"
CROMPTON SUREBREEZE SEA Sapphira 1200 mm (48 inch) Ceiling Fan (Lustre Brown) 1 Star,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41APqPHuqtL._AC_UL320_.jpg,https://www.amazon.in/CROMPTON-SUREBREEZE-Sapphira-Ceiling-Lustre/dp/B0BTS9GG2V/ref=sr_1_52?qid=1679134467&s=kitchen&sr=1-52,3.9,"2,507","₹1,499","₹2,599"
"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81aALsqzUlL._AC_UL320_.jpg,https://www.amazon.in/Butterfly-Jet-Elite-750-Watt-Grinder/dp/B07DGD4Z4C/ref=sr_1_53?qid=1679134467&s=kitchen&sr=1-53,3.9,"26,081","₹2,999","₹5,795"
"Prestige Sandwich Maker PGMFD 01, Black",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51P5A28trLL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Sandwich-Maker-PGMFD-01/dp/B07S851WX5/ref=sr_1_54?qid=1679134467&s=kitchen&sr=1-54,4.2,"41,493",,"₹1,299"
"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag ...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/71dP2SV0GLL._AC_UL320_.jpg,https://www.amazon.in/VR-Pcs-Different-Multi-Color-Multicolor/dp/B08F47T4X5/ref=sr_1_52?qid=1679134468&s=kitchen&sr=1-52,4.2,"20,011",₹129,₹139
"Venus Electronic Digital Kitchen Weighing Scale, Food Weight Machine for Home, Baking, Health 10 kg Battries Included",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/71TCEJIMwUL._AC_UL320_.jpg,https://www.amazon.in/Venus-Electronic-Weighing-Battries-Included/dp/B09ZPJZDFL/ref=sr_1_53?qid=1679134468&s=kitchen&sr=1-53,3.8,667,₹299,"₹1,599"
"Philips HR3705/10 300 Watt Lightweight Hand Mixer, Blender with 5 speed control settings, stainless steel accessories and ...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/41tDUmnDITL._AC_UL320_.jpg,https://www.amazon.in/Philips-Daily-Collection-HR3705-300-Watt/dp/B07GDR7VZ3/ref=sr_1_54?qid=1679134468&s=kitchen&sr=1-54,4.5,"19,482","₹2,049","₹2,595"
Finalize Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartr...,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/41DyZIeEX7L._AC_UL320_.jpg,https://www.amazon.in/Finalize-Purifier-Activated-Cartridge-Multicolor/dp/B0BPXXK9CJ/ref=sr_1_55?qid=1679134468&s=kitchen&sr=1-55,4.1,77,₹209,₹999
"Bajaj PYGMY MINI 110 MM PERSONAL FAN - WHITE SMOKE, small",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/71Dm+JU52xL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-PYGMY-MINI-110-PERSONAL/dp/B08VRGH6NM/ref=sr_1_56?qid=1679134468&s=kitchen&sr=1-56,4.2,"2,208",₹898,"₹1,785"
"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapi...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/51PwsOOMErL._AC_UL320_.jpg,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_57?qid=1679134468&s=kitchen&sr=1-57,4.5,"3,239","₹8,990","₹12,595"
KENT 16020 Instant Egg Boiler | 3 Boiling Modes | Upto 7 Egg at a Time | Automatic Operation | Easy and Quick Operation | ...,appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/71YhvOR+1cL._AC_UL320_.jpg,https://www.amazon.in/Kent-Instant-Boiler-360-Watt-Transparent/dp/B0791GQRPF/ref=sr_1_58?qid=1679134468&s=kitchen&sr=1-58,4.3,"25,723",₹999,"₹1,800"
Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/51M2WpKwb-L._AC_UL320_.jpg,https://www.amazon.in/Borosil-Plastic-Chefdelite-BCH20DBB21-Technology/dp/B01M5B0TPW/ref=sr_1_59?qid=1679134468&s=kitchen&sr=1-59,4.4,"8,306","₹1,829","₹2,490"
Philips Classic GC097/50 750-Watt Dry Iron (Peach),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/61HbXGEnwSL._AC_UL320_.jpg,https://www.amazon.in/Philips-Classic-GC097-50-750-Watt/dp/B07H7JB1RZ/ref=sr_1_60?qid=1679134468&s=kitchen&sr=1-60,4.2,"12,028",₹735,₹895
"Sure From Aquaguard Delight NXT RO+UV+Taste Adjuster(MTDS) 7L storage Water Purifier,7 stages purification,suitable for bo...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/41s8QuuF6GL._AC_UL320_.jpg,https://www.amazon.in/Eureka-Forbes-Aquaguard-boiling-GWPDPRRUM00000/dp/B09TB2YC13/ref=sr_1_61?qid=1679134468&s=kitchen&sr=1-61,4.0,"27,366","₹7,999","₹14,000"
"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/61Y7QqqpsPL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-DX-1000-Watt-Dry-Iron/dp/B008YW8M0G/ref=sr_1_62?qid=1679134468&s=kitchen&sr=1-62,4.2,"47,548",₹798,₹965
"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hangin...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/51CF0NoyUUL._AC_UL320_.jpg,https://www.amazon.in/HealthSense-Chef-Mate-KS-40-Weighing/dp/B083P71WKK/ref=sr_1_63?qid=1679134468&s=kitchen&sr=1-63,4.3,"10,216",₹799,"₹1,099"
"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/71QNtftyeuL._AC_UL320_.jpg,https://www.amazon.in/Philips-HL7756-00-750-Watt-Grinder/dp/B01GZSQJPA/ref=sr_1_67?qid=1679134468&s=kitchen&sr=1-67,4.1,"26,988","₹3,899","₹5,295"
"E-COSMOS Smart Handy Multi-Purpose Fruit & Vegetable Cutter Chopper (950ML,Green, Pack of 1)",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/51WXRV6NC1L._AC_UL320_.jpg,https://www.amazon.in/COSMOS-Multi-Purpose-Vegetable-Cutter-Chopper/dp/B09XDQ7WNM/ref=sr_1_68?qid=1679134468&s=kitchen&sr=1-68,3.9,80,,₹199
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/61hXdmV4kAL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B09NTHQRW3/ref=sr_1_69?qid=1679134468&s=kitchen&sr=1-69,4.1,"1,377","₹1,999","₹2,499"
USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/61mde481sCS._AC_UL320_.jpg,https://www.amazon.in/USHA-RapidMix-500-Watt-Copper-Grinder/dp/B08MXJYB2V/ref=sr_1_70?qid=1679134468&s=kitchen&sr=1-70,4.0,"5,457","₹2,149","₹3,390"
