name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
IMPOWER Self Defence Pepper Spray for Woman Safety - 55 ML (Pack of 1),home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61Nkx+Lyc-L._AC_UL320_.jpg,https://www.amazon.in/IMPOWER-Defence-Pepper-Spray-safety/dp/B075KK63FC/ref=sr_1_11?qid=1679214112&s=kitchen&sr=1-11,4.3,"8,806",₹169,₹350
Scotch-Brite Plastic Kitchen Wiper,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61ADJiLzIOL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Plastic-Kitchen-Wiper-Grey/dp/B07DWKC8TB/ref=sr_1_12?qid=1679214112&s=kitchen&sr=1-12,4.4,"26,290",₹126,₹150
Syska SSK-EBS-0402 ABS 4 Way Power Strip,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61o3mAnLhCL._AC_UL320_.jpg,https://www.amazon.in/Syska-Plastic-Extension-Board-White/dp/B06XQXX9RB/ref=sr_1_13?qid=1679214112&s=kitchen&sr=1-13,4.0,"3,806",₹449,₹470
CP PLUS 2MP Full HD Smart Wi-f CCTV Home Security Camera |360° with Pan Tilt | View & Talk | Motion Alert | Night Vision |...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/31Nk80-hUUL._AC_UL320_.jpg,https://www.amazon.in/CP-PLUS-Security-Distance-CP-E25A/dp/B0BBV83YF9/ref=sr_1_14?qid=1679214112&s=kitchen&sr=1-14,3.5,"1,480","₹1,692","₹3,700"
"Gala No Dust Floor Broom XL (Modular,1 Piece)",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/51miuqehuWL._AC_UL320_.jpg,https://www.amazon.in/Gala-Modular-Cleaning-Saving-Multipurpose/dp/B081QG2SL1/ref=sr_1_15?qid=1679214112&s=kitchen&sr=1-15,4.0,"6,743",₹189,₹215
"Spotzero by Milton Elite Spin Mop with Bigger Wheels and Plastic Auto Fold Handle for 360 Degree Cleaning (Aqua Green, Two...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/71fExwhVohL._AC_UL320_.jpg,https://www.amazon.in/Spotzero-Milton-Bigger-Cleaning-Refills/dp/B01MA1JLOM/ref=sr_1_16?qid=1679214112&s=kitchen&sr=1-16,4.1,"56,111",₹999,"₹1,899"
"Spotzero By Milton Spin Mop Spares set Handle with Microfibers Refill(Compatible with Prime, E-elite, Classic, Ace Mops) (...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61k-s+8TmuL._AC_UL320_.jpg,https://www.amazon.in/Spotzero-Milton-Spin-Spares-Green/dp/B07GLZ22LZ/ref=sr_1_17?qid=1679214112&s=kitchen&sr=1-17,3.7,"3,701",₹499,₹725
"Scotch-Brite Bathroom Brush with abrasive scrubber for superior tile cleaning (Green,Pack of 1)",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61kh9+7bZAL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Bathroom-scrubber-brush-Green/dp/B00NBM24PS/ref=sr_1_18?qid=1679214112&s=kitchen&sr=1-18,4.2,"22,088",₹135,₹150
VazzLox Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Ro...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61ySHfcb2gL._AC_UL320_.jpg,https://www.amazon.in/VazzLox-Cleaning-Keyboard-Dustpan-Brushes/dp/B09PJM1LGC/ref=sr_1_19?qid=1679214112&s=kitchen&sr=1-19,3.5,"1,523",₹449,₹999
Klick n shop Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub with Long Handle 120° Rotate Brush...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/51RQeGnd4KL._AC_UL320_.jpg,https://www.amazon.in/Klick-shop-Bathroom-Accessories-Multicolor/dp/B0BW8JX4BR/ref=sr_1_20?qid=1679214112&s=kitchen&sr=1-20,3.9,45,₹399,₹699
CP PLUS 3MP Full HD Smart Wi-fi CCTV Home Security Camera | 360° View | 2 Way Talk | Cloud Monitor | Motion Detect | Night...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/31jX+aam1nL._AC_UL320_.jpg,https://www.amazon.in/CP-PLUS-Security-Supports-CP-E31A/dp/B0B42TZQ4C/ref=sr_1_21?qid=1679214112&s=kitchen&sr=1-21,3.8,"2,596","₹2,099","₹4,900"
"SOFTSPUN Microfiber Cleaning Cloths, 4pcs 40x40cms 340GSM Multi-Colour! Highly Absorbent, Lint and Streak Free, Multi -Pur...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/81u7HdBakuL._AC_UL320_.jpg,https://www.amazon.in/SOFTSPUN-Microfiber-Cleaning-Cloth-340GSM/dp/B07GBZ132F/ref=sr_1_22?qid=1679214112&s=kitchen&sr=1-22,4.4,"20,147",₹249,₹604
"Konquer TimeS KTS Automatic Wireless Water Can Dispenser Pump for 20 Litre Bottle Can, with silicone pipe.",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61JnoQ06R7L._AC_UL320_.jpg,https://www.amazon.in/Konquer-TimeS-Automatic-Wireless-Dispenser/dp/B07YZ367F6/ref=sr_1_23?qid=1679214112&s=kitchen&sr=1-23,3.9,"18,427",₹399,₹999
"Scotch-Brite Multi-purpose , Easy to use kitchen cleaning Sponge Wipe (3 -Pieces)",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/81kaeo4FmuL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Sponge-Wipe-Pack-Color/dp/B00NBLZ3QQ/ref=sr_1_24?qid=1679214112&s=kitchen&sr=1-24,4.4,"16,075",₹195,₹215
AmazonBasics 15-in-1 Multi-Tool Pocket Knife with Nylon Sheath,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61KdzsxowuL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Multi-Tool-Pocket-Knife-Sheath/dp/B07TP4WPGD/ref=sr_1_241?qid=1679214117&s=kitchen&sr=1-241,4.3,"2,301",₹489,"₹1,400"
"IONIX Tap, Tap Filter, Tap Extender for Kitchen Sink, Sink tap for Kitchen, Water tap, Kitchen Sink tap, Kitchen tap, Kitc...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51XUQEWMVrS._AC_UL320_.jpg,https://www.amazon.in/Flexible-Sprayer-Extension-Adjustable-Rotating/dp/B08PFJ29RL/ref=sr_1_242?qid=1679214117&s=kitchen&sr=1-242,3.2,802,₹240,₹899
Sulfar USB Charging Automatic Stainless-Steel Plastic Drinking Portable Electric Switch Water Dispenser for Universal 5 Ga...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31l53p4RsjL._AC_UL320_.jpg,https://www.amazon.in/Sulfar-Automatic-Stainless-Steel-Dispenser-2293/dp/B09BZM3WD6/ref=sr_1_243?qid=1679214117&s=kitchen&sr=1-243,3.3,692,₹349,₹360
One94store Motion Sensor Light for Home with USB Charging Wireless Self Adhesive LED Nightlight Rechargeable Body Sensor W...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61vXMTZSaEL._AC_UL320_.jpg,https://www.amazon.in/One94store-Motion-Sensor-Rechargeable-White/dp/B09ZTWB1B7/ref=sr_1_244?qid=1679214117&s=kitchen&sr=1-244,3.4,359,₹239,₹499
"Gala Plastic Popular Spin Mop With Easy Wheels, Long handle, Microfibre Refill and Water Outlet in Blue with White, Standa...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61hbkuhq13L._AC_UL320_.jpg,https://www.amazon.in/Gala-Popular-Wheels-Bucket-Cleaning/dp/B01N6YI9C4/ref=sr_1_245?qid=1679214117&s=kitchen&sr=1-245,4.2,"3,607",₹949,"₹1,999"
Raxon Innovation (Size-36 Inches) (Pack of 3) Door Dust Stopper and Door Bottom Sealing Strip (Color-Brown),home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/419N2-QRjkL._AC_UL320_.jpg,https://www.amazon.in/Stopper-Bottom-Sealing-Color-Brown-Size-36/dp/B09CTLDPW6/ref=sr_1_246?qid=1679214117&s=kitchen&sr=1-246,3.8,648,₹129,₹699
"Scotch-Brite Rubber Kitchen Gloves Large (Pink, Pack of 1 )",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51og8Ed-NQL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-IX840132902-Scotch-Brite%C2%AEKitchen-Gloves-Large/dp/B00NBM0T1E/ref=sr_1_247?qid=1679214117&s=kitchen&sr=1-247,4.0,613,,₹130
STANLEY 0-20-807 10''/254mm Mini Hacksaw (Black),home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/11UhghUvcYL._AC_UL320_.jpg,https://www.amazon.in/Stanley-STA020807-254mm-Hacksaw-Black/dp/B0001IW5VI/ref=sr_1_248?qid=1679214117&s=kitchen&sr=1-248,3.9,"5,200",₹140,₹204
BLACK OLIVE's Heavy Duty Automatic USB Charging Wireless Water Can Dispenser Pump for upto 25 Litre Universal Bottle with ...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-zggOFPpL._AC_UL320_.jpg,https://www.amazon.in/Water-Bottle-Pump-Gallon-CHIVENIDO/dp/B07YQXTLCZ/ref=sr_1_249?qid=1679214117&s=kitchen&sr=1-249,3.4,"4,913",₹369,₹799
Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant P...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71S82XQNUOL._AC_UL320_.jpg,https://www.amazon.in/Inalsa-Micro-WD10-1000W-Multifunction-Resistant/dp/B07SLNG3LW/ref=sr_1_250?qid=1679214117&s=kitchen&sr=1-250,3.9,"8,335","₹3,515","₹10,295"
"2 in 1 Floor Scrub Brush with Squeegee, Floor Brush Scrubber with Long Handle, Premium Rotating Bathroom Kitchen Crevice C...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61QO6kB887L._AC_UL320_.jpg,https://www.amazon.in/Squeegee-Scrubber-Rotating-Bathroom-Triangular/dp/B0B77W6H5V/ref=sr_1_251?qid=1679214117&s=kitchen&sr=1-251,3.0,167,₹350,₹699
"SOFTSPUN Microfiber Single Side Chenille Mitt, 2 Piece Set 1700 GSM Grey, Multi-Purpose Super Absorbent and Perfect Wash C...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81cAyryrRgL._AC_UL320_.jpg,https://www.amazon.in/SOFTSPUN-Microfiber-Multi-Purpose-Absorbent-Lint-Scratch/dp/B082XXJG93/ref=sr_1_252?qid=1679214117&s=kitchen&sr=1-252,4.3,"1,446",₹269,₹575
"Anchor by Panasonic Spike Guard 4-Way Socket with Single Switch (White), 240 V, 1440 Watt",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6160U4j5DUL._AC_UL320_.jpg,https://www.amazon.in/Anchor-Panasonic-22047-Plastic-Socket/dp/B00H7BC1PC/ref=sr_1_253?qid=1679214117&s=kitchen&sr=1-253,4.2,"7,472",₹426,₹589
Bosch 2608590090 Masonry Drill Bit Set (5-Pieces),home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51G-F+2XBuL._AC_UL320_.jpg,https://www.amazon.in/Bosch-2608590090-Masonry-Drill-5-Pieces/dp/B00863NRHQ/ref=sr_1_254?qid=1679214117&s=kitchen&sr=1-254,4.1,"8,573",,₹250
Brass Metal Kalai Kit कलाई करने के लिए सामग्री,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/4110hUKLxuL._AC_UL320_.jpg,https://www.amazon.in/Brass-Metal-Kalai-%E0%A4%95%E0%A4%B2%E0%A4%BE%E0%A4%88-%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%80/dp/B09J5CX1B2/ref=sr_1_255?qid=1679214117&s=kitchen&sr=1-255,4.1,36,₹650,₹850
"Zerfa Wire Clips, Cable Protector Clips, Desktop Cord Organizer, Multipurpose Silicone Adhesive Cord Hooks for TV, Home, O...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61oy7tTe7tL._AC_UL320_.jpg,https://www.amazon.in/Zerfa-Protector-Organizer-Multipurpose-Silicone/dp/B0BPMYYBQ2/ref=sr_1_256?qid=1679214117&s=kitchen&sr=1-256,4.3,133,₹199,₹799
"Bathoyum ABS Health Faucet Gun, Chrome Finish Bathroom/Toilet Hand Spray Jet with Stainless Steel Grade 304 Shower Tube (1...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51cxU94zH0L._AC_UL320_.jpg,https://www.amazon.in/Bathoyum-Health-Bathroom-Stainless-Sprayer/dp/B0BNQMCG98/ref=sr_1_257?qid=1679214117&s=kitchen&sr=1-257,4.2,17,₹380,"₹1,999"
"Sulfar ABS 360 Degree Rotation/Movable Bubbler Saving Water Faucet/tap, Tap Extension/Head, Faucet Filter Shower Head Nozz...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31DZR6tR2PS._AC_UL320_.jpg,https://www.amazon.in/Sulfar-Rotation-Movable-Extension-1589/dp/B09BZKZDHV/ref=sr_1_258?qid=1679214117&s=kitchen&sr=1-258,3.4,982,,₹175
Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Rotate Bat...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61VJLlK5+ZL._AC_UL320_.jpg,https://www.amazon.in/Bathroom-Cleaning-Handle-Botanical-Multicolour/dp/B0BTWYMFSN/ref=sr_1_259?qid=1679214117&s=kitchen&sr=1-259,4.1,93,₹449,"₹1,499"
"SIXSIGMA® (Pack of 1) Leaf-Shape Self Draining Soap Dish Holder (1 Pcs), Easy Clean Soap Dish for Shower with Suction Cup ...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41BoGIYBNoL._AC_UL320_.jpg,https://www.amazon.in/SIXSIGMA%C2%AE-Leaf-Shape-Soap-Holder-Multicolor/dp/B09PF12YXK/ref=sr_1_260?qid=1679214117&s=kitchen&sr=1-260,3.3,"1,282",₹98,₹329
TASMAX floating shelf for wall mounted shelf for bathroom rack self adhesive bathroom shelf for wall shelves for bathroom ...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51-4-fjyw7L._AC_UL320_.jpg,https://www.amazon.in/TASMAX-floating-bathroom-organizer-PACK/dp/B0BSG1DVY5/ref=sr_1_261?qid=1679214117&s=kitchen&sr=1-261,3.7,30,₹339,₹999
PRECHANA Triangle MOP Rotatable Triangle Microfiber Flat Floor Mop with Long Handle (Multicolour),home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61zYnEOKlTL._AC_UL320_.jpg,https://www.amazon.in/PRECHANA-Triangle-Rotatable-Microfiber-Multicolour/dp/B09XV9S1Y6/ref=sr_1_262?qid=1679214117&s=kitchen&sr=1-262,4.3,128,₹575,"₹1,299"
"Gizga Essentials Set of 10 Cable Organiser, Cable Protector & Wire Organizer Clips for Cables, Reusable Cable Organizer fo...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6167PcB0w3S._AC_UL320_.jpg,https://www.amazon.in/Gizga-Essentials-Protector-Organizer-Cubicle/dp/B084X79CRW/ref=sr_1_263?qid=1679214117&s=kitchen&sr=1-263,4.2,"1,941",₹249,₹799
"DOCOSS -Pack of 2-Deluxe Stainless Steel Long 6 Pin Bathroom Cloth Hanger Robe Wall Door Hooks Rail for Hanging Keys,Cloth...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71eBqs9QclL._AC_UL320_.jpg,https://www.amazon.in/Docoss-Deluxe-Stainless-Hanger-Silver/dp/B01L98138O/ref=sr_1_264?qid=1679214117&s=kitchen&sr=1-264,4.4,"2,785",₹579,"₹1,295"
Wipro Extension Board with 4 Universal Sockets - Grey & White,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61kuuy1wzbL._AC_UL320_.jpg,https://www.amazon.in/wipro-Extension-Board-universal-sockets/dp/B089Z79Y7L/ref=sr_1_937?qid=1679214128&s=kitchen&sr=1-937,4.0,"3,206",₹428,₹790
Scotch-Brite Steel Ball (Pack of 6) and Scrub Pad (Pack of 6),home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/716Y-cQ8jEL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Steel-Ball-Pack-Scrub/dp/B019FC1962/ref=sr_1_938_mod_primary_new?qid=1679214128&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-938,4.3,"1,408",₹160,₹199
"Wolpin 1Pc Multipurpose Bathroom Cleaning Brush Sink Brush, Shoe Brush Bathroom Brush Tile Cleaning, Pink",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/612-Lyx45GL._AC_UL320_.jpg,https://www.amazon.in/Wolpin-Multipurpose-Bathroom-Cleaning-Brush/dp/B0BSH3M2H7/ref=sr_1_939?qid=1679214128&s=kitchen&sr=1-939,2.2,4,₹149,₹699
"Downy Hearvy Quality Floor Mop with Bucket,Flat Squeeze Cleaning Supplies 360° Flexible Mop Head/2 Reusable Pads Clean Hom...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/411go8Yiy9L._AC_UL320_.jpg,https://www.amazon.in/Downy-Cleaning-Supplies-Flexible-Reusable/dp/B0BTY7XC6Z/ref=sr_1_940?qid=1679214128&s=kitchen&sr=1-940,3.7,63,₹949,"₹1,499"
Zollyss Multipurpose Plastic Wall Mounted Organizer Storage Hooks Mop and Broom Holder for Kitchen Garden and Garage (Stan...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/71lPd0FmVML._AC_UL320_.jpg,https://www.amazon.in/Zollyss-Multipurpose-Mounted-Organizer-Standard/dp/B07PDVRMJ9/ref=sr_1_941?qid=1679214128&s=kitchen&sr=1-941,4.2,510,₹449,₹899
"ALTON GRC3756, Brass Swan Neck with Flexible Swivel Spout, Black & Chrome Finish (Single Flow)",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/51vqUfliqOL._AC_UL320_.jpg,https://www.amazon.in/ALTON-Chrome-Finish-Flexible-Standard/dp/B085WSWQSG/ref=sr_1_942?qid=1679214128&s=kitchen&sr=1-942,4.2,"1,023","₹1,599","₹1,950"
"SONATA GOLD Series 1440P HD WiFi Bulb Light Wireless IP WiFi Camera,Fish Eye 360 Degree Panoramic Mini Lamp IR CCTV Home S...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/41cFi6OORnL._AC_UL320_.jpg,https://www.amazon.in/SONATA-Wireless-Panoramic-Security-Warranty/dp/B09Z8LQSNX/ref=sr_1_943?qid=1679214128&s=kitchen&sr=1-943,4.0,228,"₹1,709","₹4,999"
ATHGLOBAL 105 Degree Right Angle Drill Drive Chrome Finish Adaptor or Hex Shank Screwdriver Attachment 1/4 Inch Angled Ada...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/51jSiRO77+S._AC_UL320_.jpg,https://www.amazon.in/ATHGLOBAL-Adaptor-Screwdriver-Attachment-Adapter/dp/B0834F3WJ2/ref=sr_1_944?qid=1679214128&s=kitchen&sr=1-944,3.6,"1,107",₹350,₹900
Toidek Kitchen Ware ® Door Stopper| Door Bottom Sealing Strip | Door Seal | Door Stopper (Style-4),home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/410BDTMHhiS._AC_UL320_.jpg,https://www.amazon.in/Toidek-Kitchen-Ware-Stopper-Sealing/dp/B09HHPPQ2C/ref=sr_1_945?qid=1679214128&s=kitchen&sr=1-945,3.8,306,₹59,₹299
"Cello Frosty Bucket DLX, 25 litres, Blue (CLO_FRSTY_BCKT_25L_BLU)",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/51Ru1-yE+FS._AC_UL320_.jpg,https://www.amazon.in/Cello-Frosty-Bucket-litres-CLO_FRSTY_BCKT_25L_BLU/dp/B095PH5N2M/ref=sr_1_946?qid=1679214128&s=kitchen&sr=1-946,4.2,22,₹373,₹496
Simxen 4 Pcs Dummy CCTV Dome Camera with Blinking Red LED Light for Home Or Office Security Camera,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/71YnTBlWBuL._AC_UL320_.jpg,https://www.amazon.in/Simxen-Camera-Blinking-Light-Security/dp/B07QTZWHF4/ref=sr_1_947?qid=1679214128&s=kitchen&sr=1-947,3.6,"1,023",₹499,₹899
"CP PLUS 2.4MP Full HD IR Dome Night Vision Camera, 3.6mm- 1080p CP-VAC-D24L2-V3",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/517VEIgMaDL._AC_UL320_.jpg,https://www.amazon.in/CP-Cosmic-Vision-Camera-CP-VAC-D24L2-V3/dp/B07W8VMZPV/ref=sr_1_948?qid=1679214128&s=kitchen&sr=1-948,3.8,"1,163","₹1,056","₹2,800"
"Tinxy 16 Amps Smart Switch. Retrofit Smart Switch for Home Automation, Works with existing switches. Compatible with Alexa...",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61vZZmq6c-L._AC_UL320_.jpg,https://www.amazon.in/Tinxy-Device-Switch-Geyser-Amazon/dp/B089SJYCVF/ref=sr_1_949?qid=1679214128&s=kitchen&sr=1-949,4.2,"2,499",₹646,"₹2,799"
Standlast Extension Board Cord 10 AMP 240V 6-Socket Surge Protector Multi Plug Spike Guard with 1.8 Meter Cord-Grey,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61KJp6CKCiL._AC_UL320_.jpg,https://www.amazon.in/Standlast-Extension-6-Socket-Protector-Cord-Grey/dp/B09NCGG8QT/ref=sr_1_950?qid=1679214128&s=kitchen&sr=1-950,4.3,261,₹499,₹999
"Woogor Set of 3 Pc Mini Wire Brush Cleaning Tool Kit Brass, Nylon, Stainless Steel Bristles (Multicolor) (pack of 3)",home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/41yyDefJeCL._AC_UL320_.jpg,https://www.amazon.in/Woogor-Cleaning-Stainless-Bristles-Brushes/dp/B07MK9CV53/ref=sr_1_951?qid=1679214128&s=kitchen&sr=1-951,4.0,"1,095",₹249,₹299
MAPPERZ Silicon Toilet Brush with Slim Holder/ Flex Toilet Brush Anti-drip Set Toilet Bowl Cleaner Brush/ No-Slip Long Han...,home & kitchen,Home Improvement,https://m.media-amazon.com/images/I/61272T9rrVL._AC_UL320_.jpg,https://www.amazon.in/MAPPERZ-Silicon-Anti-drip-Cleaner-Silicone/dp/B0B7JTDBTG/ref=sr_1_952?qid=1679214128&s=kitchen&sr=1-952,3.2,5,₹159,₹599
